"Variant","SourceSHA256","SonarAnalysisKey","SonarRevision","SonarAnalysisDate","IssueKey","Rule","Type","IssueStatus","Severity","MaintainabilitySeverity","Line","Message"
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaALC7_-41jXsmVCsseJ","java:S3878","CODE_SMELL","OPEN","MINOR","LOW","3077","Remove this array creation and simply pass the elements."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKynG1Kije7nS92BW3","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","2521","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKynG1Kije7nS92BW9","java:S128","CODE_SMELL","OPEN","BLOCKER","BLOCKER","2539","End this switch case with an unconditional break, return or throw statement."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKynG1Kije7nS92BW8","java:S128","CODE_SMELL","OPEN","BLOCKER","BLOCKER","2557","End this switch case with an unconditional break, return or throw statement."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKynG1Kije7nS92BW7","java:S128","CODE_SMELL","OPEN","BLOCKER","BLOCKER","2611","End this switch case with an unconditional break, return or throw statement."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKynG1Kije7nS92BW6","java:S128","CODE_SMELL","OPEN","BLOCKER","BLOCKER","2629","End this switch case with an unconditional break, return or throw statement."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKynG1Kije7nS92BW5","java:S128","CODE_SMELL","OPEN","BLOCKER","BLOCKER","2647","End this switch case with an unconditional break, return or throw statement."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKynG1Kije7nS92BW_","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","2846","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp00","java:S3776","CODE_SMELL","OPEN","CRITICAL","HIGH","722","Refactor this method to reduce its Cognitive Complexity from 32 to the 15 allowed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaALJJ9gKije7nS94ke5","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","863","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp0_","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","1453","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp1A","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","1468","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp1D","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","1543","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp1G","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","1605","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp1K","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","1733","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp1L","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","1829","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp1M","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","1838","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp1N","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","1848","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp1P","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","1959","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp1Q","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","1990","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp1R","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","2015","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp1T","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","2026","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp1U","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","2044","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp1V","java:S131","CODE_SMELL","OPEN","CRITICAL","HIGH","2061","Add a default case to this switch."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp1W","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","2096","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp1a","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","2118","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp1c","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","2242","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp1d","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","2258","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp1g","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","2806","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp1i","java:S2447","CODE_SMELL","OPEN","CRITICAL","HIGH","3017","Null is returned but a ""Boolean"" is expected."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp1l","java:S3878","CODE_SMELL","OPEN","MINOR","LOW","3024","Remove this array creation and simply pass the elements."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp1o","java:S3878","CODE_SMELL","OPEN","MINOR","LOW","3030","Remove this array creation and simply pass the elements."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp1j","java:S2447","CODE_SMELL","OPEN","CRITICAL","HIGH","3035","Null is returned but a ""Boolean"" is expected."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp1r","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","3120","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp1s","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","3407","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp1t","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","3416","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp1u","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","3427","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp1v","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","3438","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp1w","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","3451","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp1x","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","3677","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp1y","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","3687","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp10","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","3745","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp12","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","3805","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp13","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","3832","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp14","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","3866","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp15","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","3888","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp17","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","3931","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp16","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","4006","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp18","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","4137","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp19","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","4158","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp2B","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","4356","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp2C","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","4366","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp2D","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","4373","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp2F","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","4406","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp2G","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","4429","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp2H","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","4520","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp2I","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","4538","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp2J","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","4782","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp2K","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","4796","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp2L","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","4805","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp2M","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","4817","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp2N","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","4893","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp2O","java:S131","CODE_SMELL","OPEN","CRITICAL","HIGH","4953","Add a default case to this switch."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp2P","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","4961","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp2Q","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","4997","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp2R","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","5008","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp2S","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","5019","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp2T","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","5040","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp2U","java:S125","CODE_SMELL","OPEN","MAJOR","MEDIUM","5127","This block of commented-out lines of code should be removed."
"C2","1503A8F2291221E5E55B02803695AC91B245BEC449467A7DDA4389EA2B8FCE13","70b8f94a-6eda-4fc3-97f6-33ccd599773b","0d04f3ff33ddf1b27d9227d01229932283bc765f","2026-08-28T16:11:06+0000","AaAKIzZERXPx87p8Mp2W","java:S3776","CODE_SMELL","OPEN","CRITICAL","HIGH","5570","Refactor this method to reduce its Cognitive Complexity from 31 to the 15 allowed."
