ReleaseIndex,Version,CommitId,Class,BUGGY
4,"1.0.0","065d3e2f59afff648660be408f864eca30153054","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ReadOnly.java",NO
4,"1.0.0","065d3e2f59afff648660be408f864eca30153054","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/RestoreStateType.java",NO
4,"1.0.0","065d3e2f59afff648660be408f864eca30153054","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/RollbackException.java",NO
4,"1.0.0","065d3e2f59afff648660be408f864eca30153054","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/StoreCache.java",NO
4,"1.0.0","065d3e2f59afff648660be408f864eca30153054","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/StoreCacheImpl.java",NO
4,"1.0.0","065d3e2f59afff648660be408f864eca30153054","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/TransactionRequiredException.java",NO
4,"1.0.0","065d3e2f59afff648660be408f864eca30153054","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/Type.java",NO
4,"1.0.0","065d3e2f59afff648660be408f864eca30153054","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/UpdateAction.java",NO
4,"1.0.0","065d3e2f59afff648660be408f864eca30153054","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataParser.java",YES
4,"1.0.0","065d3e2f59afff648660be408f864eca30153054","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataSerializer.java",NO
4,"1.0.0","065d3e2f59afff648660be408f864eca30153054","openjpa-xmlstore/src/main/java/org/apache/openjpa/xmlstore/ObjectData.java",NO
4,"1.0.0","065d3e2f59afff648660be408f864eca30153054","openjpa-xmlstore/src/main/java/org/apache/openjpa/xmlstore/XMLConfiguration.java",NO
4,"1.0.0","065d3e2f59afff648660be408f864eca30153054","openjpa-xmlstore/src/main/java/org/apache/openjpa/xmlstore/XMLFileHandler.java",NO
4,"1.0.0","065d3e2f59afff648660be408f864eca30153054","openjpa-xmlstore/src/main/java/org/apache/openjpa/xmlstore/XMLStore.java",NO
4,"1.0.0","065d3e2f59afff648660be408f864eca30153054","openjpa-xmlstore/src/main/java/org/apache/openjpa/xmlstore/XMLStoreManager.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc-5/src/main/java/org/apache/openjpa/jdbc/kernel/JDBC3SavepointManager.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc-5/src/main/java/org/apache/openjpa/jdbc/meta/strats/EnumValueHandler.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc-5/src/main/java/org/apache/openjpa/jdbc/meta/strats/XMLValueHandler.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/ant/MappingToolTask.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/ant/ReverseMappingToolTask.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/ant/SchemaToolTask.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/FetchModeValue.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCConfiguration.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCConfigurationImpl.java",YES
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCProductDerivation.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCSeqValue.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/MappingFactoryValue.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/MappingRepositoryValue.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/AbstractJDBCSavepointManager.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/AbstractJDBCSeq.java",YES
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/AbstractUpdateManager.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/ClassTableJDBCSeq.java",YES
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/ConnectionInfo.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/ConstraintUpdateManager.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/DelegatingJDBCFetchConfiguration.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/EagerFetchModes.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/GenericResultObjectProvider.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/InstanceResultObjectProvider.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCBrokerFactory.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCFetchConfiguration.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCFetchConfigurationImpl.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCLockManager.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCSeq.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStore.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreManager.java",YES
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreQuery.java",YES
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/LRSSizes.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/MappedQueryResultObjectProvider.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/NativeJDBCSeq.java",YES
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/OperationOrderUpdateManager.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PagingResultObjectProvider.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PessimisticLockManager.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PreparedStatementManager.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PreparedStatementManagerImpl.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/ProjectionResultObjectProvider.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/SQLProjectionResultObjectProvider.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/SQLStoreQuery.java",YES
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/SelectResultObjectProvider.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/TableJDBCSeq.java",YES
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/UpdateManager.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/ValueTableJDBCSeq.java",YES
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Abs.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/AbstractVal.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Aggregate.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/All.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/AndExpression.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Any.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Args.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Avg.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/BinaryOpExpState.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/BindVariableAndExpression.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/BindVariableExpression.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/CompareEqualExpression.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/CompareExpression.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Concat.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Const.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ConstGetObjectId.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ConstInstanceofExpression.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ConstPath.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ContainsExpression.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ContainsKeyExpression.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Count.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/CurrentDate.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Distinct.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/EmptyExpression.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/EndsWithExpression.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/EqualExpression.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Exp.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ExpContext.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ExpState.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Extension.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/FilterValue.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/FilterValueImpl.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/GetColumn.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/GetMapValue.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/GetObjectId.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/HasContainsExpressionVisitor.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/InExpression.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/InKeyExpression.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/InSubQExpression.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/InValueExpression.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/IndexOf.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/InstanceofExpression.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/IsEmptyExpression.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/IsNotEmptyExpression.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/JDBCAggregateListener.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/JDBCExpressionFactory.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/JDBCFilterListener.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/JDBCPath.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/JDBCStringContains.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/JDBCWildcardMatch.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Lit.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/MatchesExpression.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Math.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Max.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Min.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/NotContainsExpression.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/NotEqualExpression.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/NotExpression.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Null.java",YES
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/OrExpression.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/PCPath.java",YES
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Param.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/QueryExpressionsState.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/SQLEmbed.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/SQLExpression.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/SQLValue.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/SelectConstructor.java",YES
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Size.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Sqrt.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/StartsWithExpression.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/StringFunction.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/StringLength.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/SubQ.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Substring.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Sum.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ToLowerCase.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ToUpperCase.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Trim.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/UnaryOp.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Val.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Variable.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ClassMapping.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ClassMappingInfo.java",YES
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ClassStrategy.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/DelegatingJoinable.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Discriminator.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/DiscriminatorMappingInfo.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/DiscriminatorStrategy.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Embeddable.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/FieldMapping.java",YES
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/FieldMappingInfo.java",YES
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/FieldStrategy.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/JDBCColumnOrder.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/JDBCOrder.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/JDBCRelatedFieldOrder.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/JDBCValueOrder.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/JavaSQLTypes.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Joinable.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingDefaults.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingDefaultsImpl.java",YES
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingInfo.java",YES
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingRepository.java",YES
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingStrategyInstaller.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingTool.java",YES
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MetaDataPlusMappingFactory.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/NoneMappingDefaults.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/NoneStrategyInstaller.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/PropertiesReverseCustomizer.java",NO
5,"1.0.1","2895819d406139b89d90f3a6ab650180560e03bd","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/QueryResultMapping.java",NO
